#id	symbol	day0	day4	day5	day6
ENSMUSG00000002249	Tead3	0.3896	2.6588	0.7664	0.6295
ENSMUSG00000002250	Ppard	0.7306	1.3931	0.4205	0.1792
ENSMUSG00000002257	Def6	3.0175	0.2318	0.0771	0.0852
ENSMUSG00000002265	Peg3	14.1986	41.9123	12.5595	20.0169
ENSMUSG00000002266	Zim1	0.0792	0.3094	0.4659	0.4824
ENSMUSG00000002274	Metrn	4.8953	143.436	69.8935	21.278
ENSMUSG00000002279	Lmf1	3.1095	5.5229	4.7866	4.9684
ENSMUSG00000002280	Narfl	3.8056	2.9331	3.1755	3.3074
ENSMUSG00000002289	Angptl4	3.4193	0.2346	0.1034	0.0479
ENSMUSG00000002290	Rab11b-ps2	0.0298	0.0286	0	0.1018
ENSMUSG00000002297	Dbf4	62.4493	36.1249	10.6641	5.4278
ENSMUSG00000002307	Daxx	10.4037	8.3501	4.1094	3.5162
ENSMUSG00000002308	Cd320	13.2398	13.5881	6.8642	6.4828
ENSMUSG00000002319	Ipo4	6.456	13.2152	4.6325	5.2736
ENSMUSG00000002320	Tm9sf1	6.4729	11.8427	4.7775	3.6238
ENSMUSG00000002324	Rec8	2.2664	12.4916	9.6865	8.3951
ENSMUSG00000002325	Irf9	1.9531	2.5508	1.3754	1.4484
ENSMUSG00000002326	Gmpr2	5.7706	4.8318	7.196	4.7123
ENSMUSG00000002329	Mdp1	3.9325	8.6434	7.7482	9.4727
ENSMUSG00000002332	Dhrs1	5.1198	11.2771	12.6202	15.4503
ENSMUSG00000002341	Ncan	0.6241	0.5748	10.3333	16.0595
ENSMUSG00000002342	Tmem161a	4.8311	13.4607	8.5744	5.9789
ENSMUSG00000002343	Armc6	3.6303	7.9734	4.8366	6.2428
ENSMUSG00000002345	2310045N01Rik	3.8892	9.0384	7.2319	7.4183
ENSMUSG00000002346	Slc25a42	0.9918	0.7941	1.2584	0.6463
ENSMUSG00000002365	Snx9	3.1589	5.1459	2.5257	1.3463
ENSMUSG00000002372	Ranbp3	9.8035	21.5958	10.5803	9.9772
ENSMUSG00000002379	Ndufa11	4.4611	5.7897	7.7273	10.0368
ENSMUSG00000002384	Bmp8b	0.3259	0.0285	0.0134	0.1185
ENSMUSG00000002393	Nr2f6	13.5204	79.1075	52.5668	12.2319
ENSMUSG00000002395	Use1	19.6591	18.9211	16.6993	16.6877
ENSMUSG00000002396	Ocel1	0.7366	0.9978	0.5943	0.8441
ENSMUSG00000002409	Dyrk1b	0.6357	3.9216	7.8395	4.3498
ENSMUSG00000002413	Braf	7.5059	9.0625	10.2311	11.0613
ENSMUSG00000002416	Ndufb2	32.1541	36.8048	24.9996	31.5696
ENSMUSG00000002428	Hltf	12.2286	6.2732	6.643	8.4727
ENSMUSG00000002455	Prpf6	20.3408	10.1891	12.0975	8.8513
ENSMUSG00000002458	Rgs19	2.1365	7.2473	2.4611	1.7798
ENSMUSG00000002459	Rgs20	0.1352	0.0305	0.9195	0.981
ENSMUSG00000002475	Abhd3	0.246	0.2071	0.0675	0.0504
ENSMUSG00000002477	Snrpd1	35.7285	94.4887	37.1288	23.4479
ENSMUSG00000002486	Tchp	1.4981	3.7569	1.5042	1.776
ENSMUSG00000002489	Tiam1	3.9205	3.1801	3.8142	6.4981
ENSMUSG00000002496	Tsc2	4.1455	5.6647	5.3421	4.7508
ENSMUSG00000002500	Rpl3l	0.1363	0.042	0.04	0
ENSMUSG00000002504	Slc9a3r2	1.6563	1.4437	0.6907	1.6805
ENSMUSG00000002524	Puf60	29.6642	47.4832	28.9644	28.0829
ENSMUSG00000002546	Golga2	4.4737	5.5905	8.4819	10.5996
ENSMUSG00000002550	Uck1	4.5868	10.1558	4.7885	4.4323
ENSMUSG00000002565	Scin	0.0493	0	0	0.0107
ENSMUSG00000002578	Ikzf4	0.129	0.2033	0.5514	1.208
ENSMUSG00000002580	1810046J19Rik	9.1319	10.1214	12.0185	11.489
ENSMUSG00000002588	Pon1	0	0	0	0
ENSMUSG00000002602	Axl	2.5897	0.9883	0.1992	0.3587
ENSMUSG00000002603	Tgfb1	0.7182	0.1954	0.0174	0.013
ENSMUSG00000002608	Ccdc97	2.1389	3.792	4.0021	3.0436
ENSMUSG00000002617	Zfp40	1.3511	2.2499	5.1148	7.1523
ENSMUSG00000002625	Akap8l	5.7128	6.3944	7.9466	8.3322
ENSMUSG00000002633	Shh	0	0.1549	1.0538	3.2304
ENSMUSG00000002635	Pdcd2l	15.0991	9.6239	7.3174	7.2955
ENSMUSG00000002658	Gtf2f1	18.4066	15.9292	10.4353	4.9191
ENSMUSG00000002660	Clpp	13.7772	16.4164	6.8488	5.5915
ENSMUSG00000002661	Alkbh7	7.813	7.8905	4.1882	4.7247
ENSMUSG00000002664	Pspn	0	0	0	0
ENSMUSG00000002668	Dennd1c	0.2062	0.06	0.0141	0
ENSMUSG00000002679	Med6	12.8277	20.5664	12.6269	9.2413
ENSMUSG00000002688	Prkd1	0.3661	2.0207	0.9452	0.5348
ENSMUSG00000002699	Lcp2	0	0	0	0
ENSMUSG00000002718	Cse1l	45.4343	59.8221	20.2112	13.2021
ENSMUSG00000002728	Naa20	25.6665	33.3829	16.5693	19.3454
ENSMUSG00000002731	Prkra	3.5162	11.1825	13.4907	14.5966
ENSMUSG00000002732	Fkbp7	1.1418	0.1419	0.5033	1.1458
ENSMUSG00000002733	Plekha3	7.4249	6.1487	7.0609	4.5971
ENSMUSG00000002741	Ykt6	21.0333	21.3776	27.017	28.8528
ENSMUSG00000002748	Baz1b	22.6795	31.0019	26.4899	17.3007
ENSMUSG00000002763	Pex6	4.4255	4.9239	4.1906	4.648
ENSMUSG00000002767	Mrpl2	27.8042	26.2691	14.343	10.9716
ENSMUSG00000002768	Mea1	9.0346	18.8193	11.0467	14.3244
ENSMUSG00000002769	Gnmt	0.7275	0.1252	0	0
ENSMUSG00000002771	Grin2d	0.0877	0.0588	0.0446	0.3219
ENSMUSG00000002778	Kdelr1	7.6479	16.341	13.7436	11.6811
ENSMUSG00000002781	Tmem143	5.5637	3.4436	1.7277	3.1057
ENSMUSG00000002791	Pdxk-ps	0.0171	0.0462	0	0.0595
ENSMUSG00000002797	Ggct	3.4805	1.4717	0.1025	0.2634
ENSMUSG00000002799	Jag2	3.4157	1.9861	2.6082	5.8197
ENSMUSG00000002803	Btbd6	0.5172	2.9603	2.0328	2.1833
ENSMUSG00000002804	Nudt14	4.7604	5.6231	3.7065	4.2268
ENSMUSG00000002808	Epdr1	0.6148	2.8223	1.5332	1.0269
ENSMUSG00000002812	Flii	9.075	9.8799	11.95	14.4667
ENSMUSG00000002814	Top3a	5.1766	4.4755	1.9761	1.4644
ENSMUSG00000002820	Atg4d	4.5059	3.3245	6.0272	3.7118
ENSMUSG00000002825	Qtrt1	10.3623	8.9117	4.5134	3.7286
ENSMUSG00000002831	Plin4	0.025	0.0052	0.0049	0.0037
ENSMUSG00000002833	Hdgfrp2	15.4795	13.3923	9.5945	6.4769
ENSMUSG00000002835	Chaf1a	7.4374	11.3701	2.3912	0.3635
ENSMUSG00000002844	Adprh	23.5281	17.1304	16.3357	16.4042
ENSMUSG00000002845	Tmem39a	30.476	21.3309	11.3328	8.0629
ENSMUSG00000002846	4930455C21Rik	13.5679	9.3554	12.0265	9.3854
ENSMUSG00000002847	Pla1a	3.016	0.0208	0	0.0152
ENSMUSG00000002870	Mcm2	42.1627	46.9087	20.8288	4.1229
ENSMUSG00000002871	Tpra1	2.1165	5.6533	2.9677	2.8654
ENSMUSG00000002881	Nab1	2.2971	0.9834	0.5332	1.1467
ENSMUSG00000002885	Cd97	6.1915	0.2637	2.3301	0.2341
ENSMUSG00000002897	Il17ra	0.9548	0.719	0.7052	0.3687
ENSMUSG00000002900	Lamb1	20.0934	4.2017	5.7055	13.089
ENSMUSG00000002908	Kcnn1	0.2926	0.4322	9.052	9.0063
ENSMUSG00000002910	Arrdc2	1.5215	1.2867	2.9629	2.7938
ENSMUSG00000002930	Ppp1r17	0	0.2833	6.5787	2.1232
ENSMUSG00000002944	Cd36	0.0371	0.055	0.0538	0.4773
ENSMUSG00000002948	Map2k7	4.0089	7.9042	8.5803	8.4615
ENSMUSG00000002949	Timm44	13.4348	20.1774	10.8854	7.4937
ENSMUSG00000002957	Ap2a2	30.1931	17.5226	20.9971	34.8095
ENSMUSG00000002963	Pnkp	8.7268	5.9853	4.2007	2.8881
ENSMUSG00000002968	Med25	2.7302	23.6971	5.7634	4.191
ENSMUSG00000002980	Bcam	15.9154	4.3	1.4395	3.4507
ENSMUSG00000002981	Clptm1	8.3254	11.8721	8.5342	9.6938
ENSMUSG00000002983	Relb	3.707	0.8994	0.8402	0.6205
ENSMUSG00000002984	Tomm40	44.4699	33.8114	11.7718	9.3589
ENSMUSG00000002985	Apoe	112.328	10.745	2.9239	1.365
ENSMUSG00000002992	Apoc2	0.2233	0	0	0
ENSMUSG00000002996	Hbp1	9.6154	9.2503	17.8003	15.4969
ENSMUSG00000002997	Prkar2b	1.9055	10.2391	10.8521	25.2877
ENSMUSG00000003031	Cdkn1b	11.8574	18.1832	44.2132	39.9606
ENSMUSG00000003032	Klf4	11.245	0.1604	0.2576	0.4023
ENSMUSG00000003033	Ap1m1	3.7359	11.5829	9.1513	6.1781
ENSMUSG00000003037	Rab8a	11.5033	16.9327	19.8988	15.9338
ENSMUSG00000003038	Hmgn2	34.2215	193.901	48.2092	13.3193
ENSMUSG00000003039	Fam32a	8.5892	16.8012	20.4801	16.1327
ENSMUSG00000003051	Elf3	6.8523	0.266	0.1509	0.0253
ENSMUSG00000003053	Cyp2c29	0.067	0	0	0
ENSMUSG00000003062	Stard3nl	5.3104	9.0729	20.9554	30.2076
ENSMUSG00000003068	Stk11	13.4574	16.1678	12.7424	9.4501
ENSMUSG00000003070	Efna2	0.7761	6.4398	7.373	6.7355
ENSMUSG00000003072	Atp5d	16.5422	60.6367	20.157	21.6338
ENSMUSG00000003099	Ppp5c	11.8722	15.4439	3.9257	5.533
ENSMUSG00000003119	Cdk12	26.9883	16.646	13.009	8.2765
ENSMUSG00000003123	Lipe	0.6399	0.8411	1.3764	1.3152
ENSMUSG00000003131	Pafah1b2	23.2296	47.5883	88.3053	101.069
ENSMUSG00000003134	Tbc1d8	0.9372	0.7725	0.885	0.9638
ENSMUSG00000003135	D1Bwg0212e	12.018	7.8072	5.0721	5.4604
ENSMUSG00000003153	Slc2a3	401.413	8.5648	19.5297	55.9842
ENSMUSG00000003154	Foxj2	0.7647	0.7408	0.4927	0.7962
ENSMUSG00000003161	Sri	8.8455	14.4358	13.1127	15.1287
ENSMUSG00000003166	Dgcr2	4.9098	19.8886	13.5379	13.4304
ENSMUSG00000003178	Mical3	4.0797	3.0189	4.034	7.4217
ENSMUSG00000003184	Irf3	5.7272	10.5675	5.1986	3.6694
ENSMUSG00000003190	Bcl2l12	5.1251	10.2698	3.4379	0.5527
ENSMUSG00000003198	Zfp959	2.1878	2.5087	2.3197	1.7982
ENSMUSG00000003199	Mpnd	12.9605	20.1816	26.0758	20.9638
ENSMUSG00000003200	Sh3gl1	5.9584	12.4682	7.0381	4.2166
ENSMUSG00000003206	Ebi3	0.0455	0.04	0.0366	0.1882
ENSMUSG00000003208	Ccdc94	1.4425	3.5445	1.6575	1.4497
ENSMUSG00000003226	Ranbp2	46.9025	28.7396	30.3821	26.4015
ENSMUSG00000003227	Edar	0.0157	0	0.0587	0.0148
ENSMUSG00000003228	Grk5	0.869	0.8191	4.1808	4.4725
ENSMUSG00000003233	Dvl3	0.9865	4.0266	7.1841	5.7912
ENSMUSG00000003234	Abcf3	8.491	7.6847	10.3555	7.2759
ENSMUSG00000003235	Eif2b5	40.9529	20.6867	20.8078	19.2793
ENSMUSG00000003269	Cyth2	8.6088	13.6409	35.5529	33.5606
ENSMUSG00000003271	Sult2b1	0.7075	0	0	0.0842
ENSMUSG00000003273	Car11	0.0447	0.2218	0.5324	1.7478
ENSMUSG00000003279	Dlgap1	0.1494	0.1108	0.6032	3.8423
ENSMUSG00000003282	Plag1	4.8298	4.2457	4.7989	2.359
ENSMUSG00000003283	Hck	0.9904	0.0324	0.0149	0.0682
ENSMUSG00000003299	Mrpl4	7.4515	14.5452	6.9035	3.617
ENSMUSG00000003308	Keap1	2.639	5.8155	4.9188	6.6653
ENSMUSG00000003309	Ap1m2	8.8346	0.0454	0.0667	0.2153
ENSMUSG00000003316	Glg1	8.1671	11.437	10.1326	9.3524
ENSMUSG00000003341	Atp8b3	0.1906	0.0644	0.0897	0.2962
ENSMUSG00000003344	Btbd2	11.3854	10.1226	9.7656	13.8101
ENSMUSG00000003345	Csnk1g2	16.6329	26.9219	20.2848	16.1995
ENSMUSG00000003346	Fam108a	11.5342	17.4371	14.8002	14.3281
ENSMUSG00000003348	Mob3a	3.0502	4.3555	12.7379	12.6482
ENSMUSG00000003352	Cacnb3	1.8203	4.2168	7.6023	17.1446
ENSMUSG00000003354	Ccdc65	0.2931	0.218	0.1057	0.2537
ENSMUSG00000003355	Fkbp11	7.4738	1.7556	0.361	0.3254
ENSMUSG00000003360	Ddx23	20.5931	14.557	15.6732	10.2369
ENSMUSG00000003363	Pld3	3.576	3.7134	5.4255	8.4811
ENSMUSG00000003378	Grik5	0.3324	2.6862	3.2189	4.5167
ENSMUSG00000003379	Cd79a	0.0898	0.0551	0	0
ENSMUSG00000003380	Rabac1	12.9983	12.9403	19.3679	45.5156
ENSMUSG00000003382	Etv3	2.5141	3.4841	4.8489	3.4408
ENSMUSG00000003402	Prkcsh	19.1773	16.2182	13.5364	11.0976
ENSMUSG00000003410	Elavl3	0.6767	2.5793	26.9072	25.0366
ENSMUSG00000003411	Rab3b	0.5212	0.774	0.3164	1.1222
ENSMUSG00000003418	St8sia6	0.3756	0.0057	0.0234	0.061
ENSMUSG00000003420	Fcgrt	1.3602	6.2764	1.243	0.1041
ENSMUSG00000003421	Nosip	9.0706	9.4848	12.7521	11.7637
ENSMUSG00000003423	Pih1d1	15.2666	15.7749	9.8536	9.9136
ENSMUSG00000003429	Rps11	293.581	419.002	219.473	186.904
ENSMUSG00000003435	Supt5h	15.9658	14.5123	12.6879	9.0725
ENSMUSG00000003436	Dll3	0.4098	5.8707	20.1919	3.3327
ENSMUSG00000003437	Paf1	11.5032	14.0691	9.5177	9.567
ENSMUSG00000003438	Timm50	12.9494	27.3018	14.5559	7.156
ENSMUSG00000003444	Med29	1.4244	5.7589	2.809	1.7224
ENSMUSG00000003452	Bicd1	1.8075	3.7458	6.5854	9.756
ENSMUSG00000003458	Ncstn	3.5766	10.8295	17.1993	12.9017
ENSMUSG00000003464	Pex19	10.3261	24.9264	42.7591	37.8768
ENSMUSG00000003469	Phyhip	0.0792	0.5604	0.6409	0.3943
ENSMUSG00000003476	Crhr2	0.0444	0.1028	0	0.0701
ENSMUSG00000003477	Inmt	0	0	0	0
ENSMUSG00000003484	Cyp4f18	0.0927	0	0	0
ENSMUSG00000003500	Impdh1	3.668	4.0126	7.7051	7.4579
ENSMUSG00000003505	Psg18	0	0	0	0
ENSMUSG00000003518	Dusp3	2.1402	5.8379	5.8135	8.0345
ENSMUSG00000003526	Prodh	4.2656	4.7872	1.2445	0.628
ENSMUSG00000003527	Dgcr14	2.2958	3.3629	3.3191	3.2972
ENSMUSG00000003528	Slc25a1	9.862	13.5627	20.017	36.2705
ENSMUSG00000003531	Dgcr6	3.0411	13.4543	11.9441	9.5403
ENSMUSG00000003534	Ddr1	2.4534	12.1646	8.1649	3.6284
ENSMUSG00000003541	Ier3	4.7609	0.4599	0.2991	1.8119
ENSMUSG00000003545	Fosb	1.361	0.0372	0.023	0.0084
ENSMUSG00000003546	Klc4	2.6542	2.6894	4.9147	5.0261
ENSMUSG00000003549	Ercc1	5.6563	14.3599	7.1495	7.5727
ENSMUSG00000003555	Cyp17a1	0	0	0	0.015
ENSMUSG00000003559	As3mt	3.6458	2.0813	4.3563	5.1144
ENSMUSG00000003573	Homer3	4.6135	18.2218	25.0168	11.1813
ENSMUSG00000003575	Crtc1	0.3697	1.4445	0.8959	1.0466
ENSMUSG00000003581	Rnf215	2.3313	4.3794	4.4983	7.2559
ENSMUSG00000003585	Sec14l2	2.8354	0.902	0.8514	0.3738
ENSMUSG00000003604	Aven	6.0101	5.1267	2.1634	1.1223
ENSMUSG00000003617	Cp	0.0781	0.3528	0	0.02
ENSMUSG00000003623	Crot	8.7426	7.6093	5.4082	3.1031
ENSMUSG00000003644	Rps6ka1	18.2019	4.0721	2.9585	2.6712
ENSMUSG00000003657	Calb2	0.7919	0.0519	0.2298	0.9615
ENSMUSG00000003660	Snrnp200	39.566	26.4786	28.9185	20.8856
ENSMUSG00000003662	Ciao1	12.3935	9.5672	10.4131	8.1719
ENSMUSG00000003665	Has1	0.0118	0	0.0229	0
ENSMUSG00000003680	Taf6l	4.958	7.4022	4.1971	2.1794
ENSMUSG00000003721	Insig2	3.5282	2.1074	3.5468	3.8203
ENSMUSG00000003731	Kpna6	17.2136	12.248	8.5799	9.4419
ENSMUSG00000003746	Man1a	1.1365	1.1959	0.7219	0.5685
ENSMUSG00000003752	Itpkc	2.1722	2.0757	2.448	2.6318
ENSMUSG00000003762	Adck4	2.0719	3.7214	4.5257	3.799
ENSMUSG00000003778	Brd8	20.508	20.6478	15.479	14.7898
ENSMUSG00000003779	Kif20a	32.289	27.0144	5.3189	0.6859
ENSMUSG00000003808	Farsa	10.7743	23.6003	11.2349	8.7596
ENSMUSG00000003809	Gcdh	7.3579	5.1407	4.762	3.8559
ENSMUSG00000003810	Mast2	4.4653	7.34	6.2891	8.4281
ENSMUSG00000003812	Dnase2a	4.4766	1.7819	0.9044	0.3577
ENSMUSG00000003813	Rad23a	8.6807	14.9444	5.331	4.5761
ENSMUSG00000003814	Calr	114.96	87.9663	139.593	72.8277
ENSMUSG00000003824	Syce2	13.3671	7.2139	1.0976	0.3461
ENSMUSG00000003847	Nfat5	4.2558	7.6688	6.3178	5.8326
ENSMUSG00000003848	Nob1	7.6753	15.3899	4.7422	2.8763
ENSMUSG00000003849	Nqo1	13.7918	0.8998	0.0542	0.0403
ENSMUSG00000003863	Ppfia3	1.1332	1.1526	3.6034	8.0758
ENSMUSG00000003865	Gys1	4.7995	4.0913	5.0077	2.8967
ENSMUSG00000003868	Ruvbl2	68.3917	35.758	13.0834	10.1139
ENSMUSG00000003872	Lin7b	0.4329	0.2668	0.2489	0.8542
ENSMUSG00000003873	Bax	30.255	48.4419	20.5478	18.4277
ENSMUSG00000003882	Il7r	0	0	0	0
ENSMUSG00000003923	Tfam	22.8944	19.5207	11.4651	10.6836
ENSMUSG00000003929	Zfp81	4.0839	5.9081	8.4579	9.8679
ENSMUSG00000003934	Efnb3	0.239	6.2577	3.2811	4.1496
ENSMUSG00000003948	Mmd	4.7822	9.4159	25.4837	51.9202
ENSMUSG00000003949	Hlf	0.1934	0.0692	0.0557	0.0998
ENSMUSG00000003955	Fam162a	29.6285	18.5867	22.3583	12.9706
ENSMUSG00000003970	Rpl8	556.272	651.718	443.214	269.058
ENSMUSG00000003974	Grm3	0	0.0108	0.0238	0.1086
ENSMUSG00000003992	Ssbp2	1.4407	8.0747	6.9028	10.655
ENSMUSG00000004018	Fancl	11.2824	13.7194	2.6831	1.7234
ENSMUSG00000004031	Fam5b	0.0694	0.1514	2.1934	11.0966
ENSMUSG00000004032	Gstm5	0.7129	8.1673	12.1572	12.0863
ENSMUSG00000004035	Gstm7	0.0946	0.2731	5.4395	9.8911
ENSMUSG00000004038	Gstm3	0.6994	0	0	0
ENSMUSG00000004040	Stat3	9.4686	2.4751	8.8694	9.2421
ENSMUSG00000004043	Stat5a	1.0593	0.3572	0.6278	0.3525
ENSMUSG00000004044	Ptrf	8.9706	1.0348	0.3328	0.1013
ENSMUSG00000004054	Map3k11	2.1962	5.0822	5.5898	3.0941
ENSMUSG00000004056	Akt2	8.7648	11.1469	11.1271	7.466
ENSMUSG00000004069	Dnaja3	19.5015	9.8962	7.7883	9.1651
ENSMUSG00000004070	Hmox2	8.8633	9.3421	7.663	8.937
ENSMUSG00000004071	5730403B10Rik	1.5422	16.5778	7.2982	8.6622
ENSMUSG00000004085	B230120H23Rik	3.4728	7.44	4.7138	2.1795
ENSMUSG00000004096	Cwc15	14.4601	28.5427	20.4941	15.4251
ENSMUSG00000004098	Col5a3	0.2752	0.074	0.0654	0.0189
ENSMUSG00000004099	Dnmt1	30.5111	30.2216	12.8587	11.9283
ENSMUSG00000004100	Ppan	23.0942	24.7669	4.298	4.4826
ENSMUSG00000004105	Angptl2	0.9792	2.1932	1.8768	0.8279
ENSMUSG00000004110	Cacna1e	0.003	0.0646	1.9977	6.8617
ENSMUSG00000004113	Cacna1b	0.2093	0.2966	4.7782	7.7154
ENSMUSG00000004127	Rg9mtd2	6.0126	5.0884	2.4552	1.5573
ENSMUSG00000004151	Etv1	1.775	0.2013	0.3314	0.3452
ENSMUSG00000004187	Kifc2	0.3807	0.1884	0.3825	2.5345
ENSMUSG00000004207	Psap	22.9528	29.5225	38.4581	38.6035
ENSMUSG00000004221	Ikbkg	5.9323	5.127	7.6877	7.8712
ENSMUSG00000004231	Pax2	0	0.1092	0.0456	0.0066
ENSMUSG00000004233	Wars2	0.9272	2.359	1.4355	1.1089
ENSMUSG00000004263	Atn1	0.2755	1.6215	0.8582	1.7075
ENSMUSG00000004264	Phb2	77.1182	97.0713	48.9425	44.1275
ENSMUSG00000004266	Ptpn6	5.0098	0.645	0.1632	0.4449
ENSMUSG00000004267	Eno2	4.4278	0.624	1.8497	12.4726
ENSMUSG00000004268	Emg1	72.722	57.593	24.7429	16.9063
ENSMUSG00000004270	Lpcat3	8.5509	6.7442	4.9621	4.6017
ENSMUSG00000004285	Atp6v1f	13.1337	25.6382	16.8996	22.8926
ENSMUSG00000004296	Il12b	0	0	0	0
ENSMUSG00000004317	Clcn5	5.1905	10.6811	13.5396	15.1992
ENSMUSG00000004319	Clcn3	22.8307	11.6432	19.8704	22.6873
ENSMUSG00000004328	Hif3a	0.3103	0.1777	0.0336	0.0871
ENSMUSG00000004341	Gpx6	0.7172	0	0	0
ENSMUSG00000004344	Gpx5	0	0	0	0
ENSMUSG00000004347	Pde1c	0.0332	0.2757	0.3468	0.1811
ENSMUSG00000004356	Utp20	18.5381	11.4942	3.8354	1.6708
ENSMUSG00000004359	Spic	0.9052	0	0	0
ENSMUSG00000004360	9330159F19Rik	0.0751	0.4477	3.3514	4.2885
ENSMUSG00000004364	Cul3	19.3388	24.898	33.3919	31.0048
ENSMUSG00000004366	Sst	0	1.643	33.3174	214.467
ENSMUSG00000004371	Il11	0.1875	0	0	0.0333
ENSMUSG00000004383	Large	3.7078	5.1987	6.7995	14.2491
ENSMUSG00000004393	Ddx56	34.9638	27.2648	12.4963	9.4341
ENSMUSG00000004394	Tmed4	6.196	17.6016	17.5479	14.8484
ENSMUSG00000004415	Emid2	0.5524	1.2738	1.7737	6.151
ENSMUSG00000004446	Bid	8.4529	5.1246	1.4198	2.1755
ENSMUSG00000004451	Ralb	12.0676	4.6364	14.3005	16.2447
ENSMUSG00000004455	Ppp1cc	86.3915	64.687	59.1242	42.6124
ENSMUSG00000004460	Dnajb11	14.016	16.7088	15.0714	12.933
ENSMUSG00000004462	Tbccd1	3.3304	3.399	2.8635	1.8426
ENSMUSG00000004473	Clec11a	1.1513	1.0114	0.6887	0.8372
ENSMUSG00000004500	Zfp324	0.519	1.7648	3.7975	4.2011
ENSMUSG00000004508	Gab2	0.1481	1.1626	3.125	6.8184
ENSMUSG00000004530	Coro1c	42.7833	20.3493	61.5087	52.0053
ENSMUSG00000004535	Tax1bp1	29.0332	19.7704	28.0843	26.7787
ENSMUSG00000004540	Psg17	0.01	0	0	0
ENSMUSG00000004542	Psg19	0	0	0	0
ENSMUSG00000004552	Ctse	0	0	0	0
ENSMUSG00000004558	Ndrg2	5.2079	0.0538	0.586	5.3821
ENSMUSG00000004561	Mettl17	4.4899	11.3097	7.4746	8.0898
ENSMUSG00000004562	Arhgef40	0.636	3.0634	1.2104	2.4615
ENSMUSG00000004565	Pnpla6	4.2765	2.6909	3.0649	4.0536
ENSMUSG00000004567	Mcoln1	4.0739	7.3886	6.0473	5.8443
ENSMUSG00000004568	Arhgef18	9.9735	5.8213	6.8665	5.185
ENSMUSG00000004591	Pkn2	35.3806	25.0834	19.8386	13.4936
ENSMUSG00000004609	Cd33	0	0	0	0
ENSMUSG00000004610	Etfb	20.5756	21.5256	13.1751	8.2512
ENSMUSG00000004612	Nkg7	0.0328	0	0	0
ENSMUSG00000004613	Lim2	0.0067	0	0	0
ENSMUSG00000004626	Stxbp2	9.4168	6.8995	5.7755	3.4251
ENSMUSG00000004630	Pcp2	0	0	0	0
ENSMUSG00000004631	Sgce	1.3912	8.0195	7.6007	7.5166
ENSMUSG00000004633	Chn2	0.702	1.2659	1.3178	4.6436
ENSMUSG00000004637	Wwox	1.9674	2.1483	2.0319	1.6339
ENSMUSG00000004642	Slbp	58.7999	54.2319	17.2601	14.0238
ENSMUSG00000004651	Tyr	0	0	0	0
ENSMUSG00000004654	Ghrhr	0	0	0	0
ENSMUSG00000004655	Aqp1	0.0569	0.031	0.0456	0.0111
ENSMUSG00000004661	Arid3b	3.5538	2.4664	4.2899	3.1962
ENSMUSG00000004665	Cnn2	5.7277	8.225	4.0999	2.0621
ENSMUSG00000004667	Polr2e	50.661	33.1959	14.5696	9.3088
ENSMUSG00000004668	Abca13	0.0483	0.015	0.1328	0.0093
ENSMUSG00000004677	Myo9b	5.0867	6.9483	3.1614	3.0857
ENSMUSG00000004698	Hdac9	0.2783	1.2119	1.3567	3.427
ENSMUSG00000004707	Ly9	0	0	0	0
ENSMUSG00000004709	Cd244	0	0	0	0
ENSMUSG00000004730	Emr1	0.0278	0	0	0
ENSMUSG00000004748	Mtfp1	2.8329	1.8969	0.3963	0.3359
ENSMUSG00000004768	Rab23	4.3742	5.295	3.3305	1.9837
ENSMUSG00000004771	Rab11a	13.4687	30.2416	44.6131	53.4594
ENSMUSG00000004788	Eif2b2	11.8301	14.2762	11.6948	8.0094
ENSMUSG00000004789	Dlst	20.636	25.3299	24.4398	20.8602
ENSMUSG00000004791	Pgf	0.3119	0.1304	0.0809	0.4988
ENSMUSG00000004798	Ulk2	0.5765	2.9482	11.4742	15.1042
ENSMUSG00000004814	Ccl24	0	0	0	0
ENSMUSG00000004815	Dgkq	3.2955	3.0849	4.696	7.1541
ENSMUSG00000004821	Tmed11	0	0	0	0
ENSMUSG00000004837	Grap	0.0116	0	0.0408	0.0157
ENSMUSG00000004842	Pou1f1	0	0	0	0
ENSMUSG00000004843	Chmp2b	3.0721	5.9402	4.7762	3.1781
ENSMUSG00000004846	Plod3	4.2819	7.8464	5.0751	4.2962
ENSMUSG00000004849	Ap1s1	5.4039	10.6376	8.2412	8.0981
ENSMUSG00000004864	Mapk13	2.4349	3.1373	0.1075	0.0402
ENSMUSG00000004865	Srpk1	55.2437	36.4065	27.4078	21.1696
ENSMUSG00000004872	Pax3	0.0189	0.0229	0	0
ENSMUSG00000004880	Lbr	76.8432	38.6472	17.2721	9.5724
ENSMUSG00000004885	Crabp2	2.1982	456.253	95.0412	172.859
ENSMUSG00000004891	Nes	2.3986	33.3653	7.4848	10.1409
ENSMUSG00000004892	Bcan	0.1564	0.1697	0.361	0.9301
ENSMUSG00000004894	Hapln2	0	0	0	0.026
ENSMUSG00000004895	Prcc	13.8243	14.5779	10.4398	11.2487
ENSMUSG00000004896	Rrnad1	2.6757	3.5753	3.2019	2.9893
ENSMUSG00000004897	Hdgf	73.8409	59.6857	29.5769	17.874
ENSMUSG00000004902	Slc25a18	0.0196	0	0.0651	0.0266
ENSMUSG00000004929	Thop1	28.8391	21.932	7.7968	5.7551
